Time,SimulationTime,LinkID,CarTrafficVolume(OD),CarTrafficVolume(DO),CarVelocity(km/h)(OD),CarVelocity(km/h)(DO),CarVelocity(km/h),TrafficVolume,Velocity(km/h),ONodeID,DNodeID,O_Lon,O_Lat,D_Lon,D_Lat
1602145801000,30601,251316,0,0,0,0,50,1,4.02557,174586,174587,139.83379063,35.70166472,139.83315795,35.70157347
1602145801000,30601,251315,0,0,0.00000000,0.00000000,50.00000000,1,3.92148509,174583,174584,139.83382556,35.70175658,139.83459201,35.70206487
1602145801000,30601,250429,0,0,0.00000000,0.00000000,50.00000000,1,3.90513442,172317,172318,139.82780482,35.66965091,139.82734839,35.66979912
1602145801000,30601,249157,0,0,0.00000000,0.00000000,30.00000000,1,4.00276872,170171,170173,139.83452277,35.68632519,139.83459643,35.68632722
1602145801000,30601,247178,0,0,0.00000000,0.00000000,30.00000000,1,3.68519380,165690,165691,139.82876196,35.68340355,139.82873747,35.68322011
1602145801000,30601,246770,0,0,0.00000000,0.00000000,30.00000000,4,3.94371363,164935,175961,139.83756905,35.67544321,139.83786855,35.67537307
1602145801000,30601,245107,0,0,0.00000000,0.00000000,30.00000000,2,3.87302615,162044,162045,139.84365787,35.70650488,139.84360900,35.70684190
1602145801000,30601,244539,0,0,0.00000000,0.00000000,30.00000000,1,2.79494359,161157,161159,139.83724293,35.67958394,139.83724690,35.67956320
1602145801000,30601,244537,0,0,0.00000000,0.00000000,30.00000000,4,4.08288116,161153,161154,139.83968687,35.67874972,139.83969153,35.67878015
1602145801000,30601,244523,0,0,0.00000000,0.00000000,40.00000000,1,3.91448612,161127,161129,139.84328622,35.68774590,139.84315420,35.68774132
1602145801000,30601,242942,0,0,0.00000000,0.00000000,50.00000000,1,1.67697049,158786,158788,139.82034459,35.67588792,139.81912130,35.67584136
1602145801000,30601,242937,0,0,0.00000000,0.00000000,40.00000000,9,3.06685109,158772,158773,139.82493840,35.67796700,139.82479000,35.67803537
1602145801000,30601,242935,0,0,0.00000000,0.00000000,50.00000000,1,3.49201399,158768,158772,139.82486543,35.67802952,139.82493439,35.67797451
1602145801000,30601,232395,0,0,0.00000000,0.00000000,40.00000000,1,3.83211671,147713,163787,139.82984212,35.67644708,139.82977863,35.67614447
1602145801000,30601,232394,0,0,0.00000000,0.00000000,40.00000000,2,3.82798929,147712,147713,139.82994338,35.67658705,139.82985947,35.67648296
1602145801000,30601,232389,0,0,0.00000000,0.00000000,50.00000000,3,4.07218947,147707,147712,139.82979711,35.67675196,139.82992062,35.67673655
1602145801000,30601,227932,0,0,0.00000000,0.00000000,50.00000000,1,3.97950058,143370,175785,139.83956150,35.66607110,139.84254819,35.66573128
1602145801000,30601,227930,0,0,0.00000000,0.00000000,40.00000000,1,4.01404344,143369,143370,139.84214502,35.66570458,139.83956069,35.66607102
1602145801000,30601,227160,0,0,0.00000000,0.00000000,50.00000000,1,3.81996619,142594,142595,139.82549266,35.66622206,139.82558805,35.66654761
1602145801000,30601,226957,0,0,0.00000000,0.00000000,30.00000000,1,3.82502062,142373,142378,139.83849464,35.70547396,139.83860734,35.70573602
1602145801000,30601,220385,0,0,0.00000000,0.00000000,40.00000000,1,3.90740441,136240,136241,139.84308944,35.68343105,139.84323422,35.68406579
1602145801000,30601,220374,0,0,0.00000000,0.00000000,40.00000000,1,3.89472647,136231,136236,139.84311279,35.68120011,139.84247895,35.68134211
1602145801000,30601,220372,0,0,0.00000000,0.00000000,50.00000000,1,4.03180361,136229,136232,139.84430251,35.68113245,139.84441344,35.68153628
1602145801000,30601,220371,0,0,0.00000000,0.00000000,40.00000000,1,4.01253004,136229,136231,139.84423154,35.68109850,139.84313007,35.68119741
1602145801000,30601,220369,0,0,0.00000000,0.00000000,30.00000000,1,0.00000000,136228,143375,139.84517911,35.68148933,139.84515489,35.68149215
1602145801000,30601,220368,0,0,0.00000000,0.00000000,30.00000000,1,4.00429886,136228,136232,139.84506663,35.68150242,139.84448271,35.68157016
1602145801000,30601,220367,0,0,0.00000000,0.00000000,30.00000000,1,4.04235928,136227,143375,139.84510650,35.68087910,139.84520162,35.68144049
1602145801000,30601,220362,0,0,0.00000000,0.00000000,40.00000000,2,4.00160585,136223,167664,139.83905694,35.68036648,139.84021598,35.68059028
1602145801000,30601,220361,0,0,0.00000000,0.00000000,40.00000000,1,3.90142134,136222,136224,139.84199906,35.68054390,139.84205998,35.68104937
1602145801000,30601,220360,0,0,0.00000000,0.00000000,40.00000000,2,3.64271682,136221,136222,139.84196663,35.68030732,139.84198707,35.68045228
1602145801000,30601,220349,0,0,0.00000000,0.00000000,40.00000000,1,3.85007415,136211,136213,139.84276812,35.67909214,139.84279510,35.67936113
1602145801000,30601,220346,0,0,0.00000000,0.00000000,40.00000000,8,4.01216416,136208,136209,139.84171810,35.67855070,139.84083345,35.67862616
