ID,StartTime,EndTime,Mode,ONodeID,DNodeID,Purpose,Expansion
601,30000,31800,3,81927,132492,0,0
602,30000,31800,3,65247,37487,0,0
603,30000,31800,3,125306,78213,0,0
604,30000,31800,3,57798,57754,0,0
605,30000,31800,3,65575,90675,0,0
606,30000,31800,3,69261,69288,0,0
607,30000,31800,3,35899,133231,0,0
608,30000,31800,3,81128,112341,0,0
609,30000,31800,3,11454,78213,0,0
610,30000,31800,3,136204,161154,0,0
611,30000,31800,3,118887,161154,0,0
612,30000,31800,3,81003,78213,0,0
613,30000,31800,3,81145,81193,0,0
614,30000,31800,3,65233,37487,0,0
615,30000,31800,3,112032,133231,0,0
616,30000,31800,3,90675,90675,0,0
617,30000,31800,3,81116,57792,0,0
618,30000,31800,3,81087,81169,0,0
619,30000,31800,3,81015,81193,0,0
620,30000,31800,3,4085,133231,0,0
621,30000,31800,3,158773,69169,0,0
622,30000,31800,3,78264,78213,0,0
623,30000,31800,3,81018,81193,0,0
624,30000,31800,3,52654,81169,0,0
625,30000,31800,3,90460,69169,0,0
626,30000,31800,3,69853,69853,0,0
627,30000,31800,3,33664,55505,0,0
628,30000,31800,3,52986,50185,0,0
629,30000,31800,3,52633,132492,0,0
630,30000,31800,3,50479,132492,0,0
631,30000,31800,3,57768,57792,0,0
632,30000,31800,3,133220,55506,0,0
633,30000,31800,3,112042,55506,0,0
634,30000,31800,3,91819,91825,0,0
635,30000,31800,3,155311,69299,0,0
636,30000,31800,3,50552,81169,0,0
637,30000,31800,3,1539,69169,0,0
638,30000,31800,3,161133,112339,0,0
639,30000,31800,3,53468,53440,0,0
640,30000,31800,3,161129,112339,0,0
641,30000,31800,3,172826,50185,0,0
642,30000,31800,3,81161,57792,0,0
643,30000,31800,3,68950,68950,0,0
644,30000,31800,3,81918,132492,0,0
645,30000,31800,3,90678,90675,0,0
646,30000,31800,3,65365,65365,0,0
647,30000,31800,3,136207,161154,0,0
648,30000,31800,3,52643,81169,0,0
649,30000,31800,3,133216,55506,0,0
650,30000,31800,3,65372,124504,0,0
651,30000,31800,3,81022,81193,0,0
652,30000,31800,3,112083,133231,0,0
653,30000,31800,3,53462,50185,0,0
654,30000,31800,3,81050,57792,0,0
655,30000,31800,3,65588,36001,0,0
656,30000,31800,3,50474,132492,0,0
657,30000,31800,3,161130,65365,0,0
658,30000,31800,3,35910,133231,0,0
659,30000,31800,3,53443,53440,0,0
660,30000,31800,3,69296,69169,0,0
661,30000,31800,3,12604,133231,0,0
662,30000,31800,3,132467,132492,0,0
663,30000,31800,3,69223,1535,0,0
664,30000,31800,3,136212,143375,0,0
665,30000,31800,3,65209,78213,0,0
666,30000,31800,3,136230,136208,0,0
667,30000,31800,3,50660,81169,0,0
668,30000,31800,3,132798,37487,0,0
669,30000,31800,3,78263,78213,0,0
670,30000,31800,3,65210,78213,0,0
671,30000,31800,3,118879,175961,0,0
672,30000,31800,3,133221,55506,0,0
673,30000,31800,3,91833,91833,0,0
674,30000,31800,3,172824,50185,0,0
675,30000,31800,3,132903,78213,0,0
676,30000,31800,3,118869,147707,0,0
677,30000,31800,3,81906,132492,0,0
678,30000,31800,3,172843,112341,0,0
679,30000,31800,3,81083,78213,0,0
680,30000,31800,3,132809,91833,0,0
681,30000,31800,3,36190,81169,0,0
682,30000,31800,3,51785,81169,0,0
683,30000,31800,3,1511,65174,0,0
684,30000,31800,3,133215,55506,0,0
685,30000,31800,3,112055,161154,0,0
686,30000,31800,3,91818,91825,0,0
687,30000,31800,3,53445,50185,0,0
688,30000,31800,3,65357,124504,0,0
689,30000,31800,3,1551,68950,0,0
690,30000,31800,3,65330,124504,0,0
691,30000,31800,3,69165,69288,0,0
692,30000,31800,3,2661,1535,0,0
693,30000,31800,3,65379,69169,0,0
694,30000,31800,3,57822,81169,0,0
695,30000,31800,3,78289,78213,0,0
696,30000,31800,3,133169,132492,0,0
697,30000,31800,3,81030,78213,0,0
698,30000,31800,3,52619,50185,0,0
699,30000,31800,3,8187,132492,0,0
700,30000,31800,3,65108,37487,0,0
701,30000,31800,3,81934,132492,0,0
702,30000,31800,3,68974,68974,0,0
703,30000,31800,3,132493,132492,0,0
704,30000,31800,3,133287,37487,0,0
705,30000,31800,3,132485,132492,0,0
706,30000,31800,3,81127,81193,0,0
707,30000,31800,3,52567,50185,0,0
708,30000,31800,3,112316,36001,0,0
709,30000,31800,3,118872,175961,0,0
710,30000,31800,3,65332,124504,0,0
711,30000,31800,3,91842,91814,0,0
712,30000,31800,3,81029,112341,0,0
713,30000,31800,3,65364,91833,0,0
714,30000,31800,3,65179,65352,0,0
715,30000,31800,3,112341,112341,0,0
716,30000,31800,3,175894,147707,0,0
717,30000,31800,3,52828,112341,0,0
718,30000,31800,3,71225,147707,0,0
719,30000,31800,3,18487,175961,0,0
720,30000,31800,3,65342,91833,0,0
721,30000,31800,3,136247,69299,0,0
722,30000,31800,3,81160,78213,0,0
723,30000,31800,3,132801,37487,0,0
724,30000,31800,3,78306,78213,0,0
725,30000,31800,3,81015,81193,0,0
726,30000,31800,3,4087,69169,0,0
727,30000,31800,3,136212,143375,0,0
728,30000,31800,3,65164,69169,0,0
729,30000,31800,3,81928,132492,0,0
730,30000,31800,3,155313,69299,0,0
731,30000,31800,3,1553,68974,0,0
732,30000,31800,3,163788,147707,0,0
733,30000,31800,3,112307,112339,0,0
734,30000,31800,3,142375,112341,0,0
735,30000,31800,3,132778,65352,0,0
736,30000,31800,3,36023,36023,0,0
737,30000,31800,3,33663,55505,0,0
738,30000,31800,3,69267,1535,0,0
739,30000,31800,3,69273,69288,0,0
740,30000,31800,3,167043,37487,0,0
741,30000,31800,3,91838,57792,0,0
742,30000,31800,3,1913,69169,0,0
743,30000,31800,3,57813,81169,0,0
744,30000,31800,3,65332,124504,0,0
745,30000,31800,3,112104,55505,0,0
746,30000,31800,3,51785,81169,0,0
747,30000,31800,3,65235,37487,0,0
748,30000,31800,3,81053,78213,0,0
749,30000,31800,3,12621,91833,0,0
750,30000,31800,3,133220,55506,0,0
751,30000,31800,3,51784,81169,0,0
752,30000,31800,3,52646,81169,0,0
753,30000,31800,3,90688,65365,0,0
754,30000,31800,3,1943,69169,0,0
755,30000,31800,3,35956,81169,0,0
756,30000,31800,3,52656,81169,0,0
757,30000,31800,3,166980,37487,0,0
758,30000,31800,3,65321,91833,0,0
759,30000,31800,3,65338,69299,0,0
760,30000,31800,3,112329,90675,0,0
761,30000,31800,3,132817,37487,0,0
762,30000,31800,3,69169,69169,0,0
763,30000,31800,3,132536,151326,0,0
764,30000,31800,3,112304,91833,0,0
765,30000,31800,3,11439,132492,0,0
766,30000,31800,3,69285,69288,0,0
767,30000,31800,3,81116,57792,0,0
768,30000,31800,3,81160,78213,0,0
769,30000,31800,3,51784,81169,0,0
770,30000,31800,3,81059,78213,0,0
771,30000,31800,3,78250,78213,0,0
772,30000,31800,3,69291,69288,0,0
773,30000,31800,3,132461,132492,0,0
774,30000,31800,3,132476,50185,0,0
775,30000,31800,3,132818,91833,0,0
776,30000,31800,3,81889,132492,0,0
777,30000,31800,3,81882,132492,0,0
778,30000,31800,3,57786,57792,0,0
779,30000,31800,3,81078,78213,0,0
780,30000,31800,3,7968,57792,0,0
781,30000,31800,3,142373,112341,0,0
782,30000,31800,3,81082,81193,0,0
783,30000,31800,3,81924,78213,0,0
784,30000,31800,3,78230,78213,0,0
785,30000,31800,3,51786,81169,0,0
786,30000,31800,3,90678,90675,0,0
787,30000,31800,3,65125,78213,0,0
788,30000,31800,3,81871,78213,0,0
789,30000,31800,3,81901,132492,0,0
790,30000,31800,3,90670,90675,0,0
791,30000,31800,3,65336,124504,0,0
792,30000,31800,3,33685,69288,0,0
793,30000,31800,3,172885,50185,0,0
794,30000,31800,3,65159,69169,0,0
795,30000,31800,3,65354,124504,0,0
796,30000,31800,3,57805,57792,0,0
797,30000,31800,3,81041,81193,0,0
798,30000,31800,3,81126,81193,0,0
799,30000,31800,3,78260,132492,0,0
800,30000,31800,3,53438,81193,0,0
801,30000,31800,3,69854,69853,0,0
802,30000,31800,3,91818,91825,0,0
803,30000,31800,3,90685,90675,0,0
804,30000,31800,3,132550,132492,0,0
805,30000,31800,3,81912,132492,0,0
806,30000,31800,3,136201,136208,0,0
807,30000,31800,3,81906,132492,0,0
808,30000,31800,3,12614,36023,0,0
809,30000,31800,3,112340,112339,0,0
810,30000,31800,3,78248,78213,0,0
811,30000,31800,3,68943,68974,0,0
812,30000,31800,3,65125,78213,0,0
813,30000,31800,3,81932,132492,0,0
814,30000,31800,3,132547,50185,0,0
815,30000,31800,3,1545,133231,0,0
816,30000,31800,3,81903,132492,0,0
817,30000,31800,3,118874,1535,0,0
818,30000,31800,3,50477,132492,0,0
819,30000,31800,3,136196,175961,0,0
820,30000,31800,3,132488,132492,0,0
821,30000,31800,3,112302,90675,0,0
822,30000,31800,3,172486,81169,0,0
823,30000,31800,3,112104,55505,0,0
824,30000,31800,3,53446,53440,0,0
825,30000,31800,3,136205,136208,0,0
826,30000,31800,3,53457,53440,0,0
827,30000,31800,3,112085,136208,0,0
828,30000,31800,3,33663,55505,0,0
829,30000,31800,3,112054,69299,0,0
830,30000,31800,3,81870,78213,0,0
831,30000,31800,3,167937,69288,0,0
832,30000,31800,3,81117,57792,0,0
833,30000,31800,3,91817,81193,0,0
834,30000,31800,3,118867,175961,0,0
835,30000,31800,3,165691,68950,0,0
836,30000,31800,3,52646,81169,0,0
837,30000,31800,3,69276,151326,0,0
838,30000,31800,3,81920,132492,0,0
