ID,StartTime,EndTime,Mode,ONodeID,DNodeID,Purpose,Expansion
1801,30000,31800,3,65165,69169,0,0
1802,30000,31800,3,65361,65365,0,0
1803,30000,31800,3,51879,81169,0,0
1804,30000,31800,3,1920,69169,0,0
1805,30000,31800,3,112068,69299,0,0
1806,30000,31800,3,112042,55506,0,0
1807,30000,31800,3,161133,112339,0,0
1808,30000,31800,3,132801,37487,0,0
1809,30000,31800,3,65354,124504,0,0
1810,30000,31800,3,81886,132492,0,0
1811,30000,31800,3,132459,53440,0,0
1812,30000,31800,3,157524,37487,0,0
1813,30000,31800,3,91809,91825,0,0
1814,30000,31800,3,132483,132492,0,0
1815,30000,31800,3,173284,69169,0,0
1816,30000,31800,3,78264,78213,0,0
1817,30000,31800,3,132537,151326,0,0
1818,30000,31800,3,50560,81169,0,0
1819,30000,31800,3,52994,50185,0,0
1820,30000,31800,3,18499,55505,0,0
1821,30000,31800,3,11454,78213,0,0
1822,30000,31800,3,126342,126352,0,0
1823,30000,31800,3,132493,132492,0,0
1824,30000,31800,3,1926,37487,0,0
1825,30000,31800,3,65316,65365,0,0
1826,30000,31800,3,37486,132819,0,0
1827,30000,31800,3,81051,57792,0,0
1828,30000,31800,3,136189,175961,0,0
1829,30000,31800,3,90672,90675,0,0
1830,30000,31800,3,1912,69169,0,0
1831,30000,31800,3,78234,78213,0,0
1832,30000,31800,3,133224,133231,0,0
1833,30000,31800,3,1802,68950,0,0
1834,30000,31800,3,1541,68974,0,0
1835,30000,31800,3,81078,78213,0,0
1836,30000,31800,3,167936,69288,0,0
1837,30000,31800,3,11393,132492,0,0
1838,30000,31800,3,132490,132492,0,0
1839,30000,31800,3,90684,112339,0,0
1840,30000,31800,3,7967,57792,0,0
1841,30000,31800,3,12616,136208,0,0
1842,30000,31800,3,118887,161154,0,0
1843,30000,31800,3,132470,53440,0,0
1844,30000,31800,3,7935,132492,0,0
1845,30000,31800,3,69266,68974,0,0
1846,30000,31800,3,53470,50185,0,0
1847,30000,31800,3,36008,36001,0,0
1848,30000,31800,3,133221,55506,0,0
1849,30000,31800,3,81084,81193,0,0
1850,30000,31800,3,68965,65358,0,0
1851,30000,31800,3,78263,78213,0,0
1852,30000,31800,3,81051,57792,0,0
1853,30000,31800,3,50333,132492,0,0
1854,30000,31800,3,132895,132819,0,0
1855,30000,31800,3,170175,65358,0,0
1856,30000,31800,3,132489,132492,0,0
1857,30000,31800,3,170166,112339,0,0
1858,30000,31800,3,1511,65174,0,0
1859,30000,31800,3,112074,133231,0,0
1860,30000,31800,3,132921,132492,0,0
1861,30000,31800,3,31018,50185,0,0
1862,30000,31800,3,50477,132492,0,0
1863,30000,31800,3,162045,81169,0,0
1864,30000,31800,3,65162,69169,0,0
1865,30000,31800,3,81140,36023,0,0
1866,30000,31800,3,151330,69288,0,0
1867,30000,31800,3,132477,50185,0,0
1868,30000,31800,3,50653,112341,0,0
1869,30000,31800,3,78304,78213,0,0
1870,30000,31800,3,65312,37487,0,0
1871,30000,31800,3,81938,132492,0,0
1872,30000,31800,3,132790,65352,0,0
1873,30000,31800,3,52837,112341,0,0
1874,30000,31800,3,81148,81169,0,0
1875,30000,31800,3,91833,91833,0,0
1876,30000,31800,3,136203,161154,0,0
1877,30000,31800,3,132897,132819,0,0
1878,30000,31800,3,53001,50185,0,0
1879,30000,31800,3,132791,65358,0,0
1880,30000,31800,3,1898,69169,0,0
1881,30000,31800,3,112041,55506,0,0
1882,30000,31800,3,65381,69169,0,0
1883,30000,31800,3,81050,57792,0,0
1884,30000,31800,3,65313,37487,0,0
1885,30000,31800,3,51874,81169,0,0
1886,30000,31800,3,166794,69169,0,0
1887,30000,31800,3,78318,78213,0,0
1888,30000,31800,3,81145,81193,0,0
1889,30000,31800,3,35902,133231,0,0
1890,30000,31800,3,51777,81169,0,0
1891,30000,31800,3,164529,69288,0,0
1892,30000,31800,3,50473,50185,0,0
1893,30000,31800,3,65120,78213,0,0
1894,30000,31800,3,132550,132492,0,0
1895,30000,31800,3,11432,132492,0,0
1896,30000,31800,3,69283,68974,0,0
1897,30000,31800,3,65207,78213,0,0
1898,30000,31800,3,172831,132492,0,0
1899,30000,31800,3,132490,132492,0,0
1900,30000,31800,3,68975,69169,0,0
1901,30000,31800,3,65330,124504,0,0
