AgentID,Mode,ONodeID,DNodeID,O_Lon,O_Lat,D_Lon,D_Lat,StartTime,EndTime,TotalUtility,TotalDistance(m)
1030,3,126350,69288,139.829,35.6701,139.828,35.6702,30000,30042,-1.14428,55.3668
963,3,126350,69288,139.829,35.6701,139.828,35.6702,30000,30042,-1.14428,55.3668
1325,3,69267,1535,139.831,35.6796,139.831,35.6797,30000,30045,-1.25111,60.4852
536,3,69267,1535,139.831,35.6796,139.831,35.6797,30000,30045,-1.25111,60.4852
1287,3,69267,1535,139.831,35.6796,139.831,35.6797,30000,30045,-1.25111,60.4852
498,3,69267,1535,139.831,35.6796,139.831,35.6797,30000,30045,-1.25111,60.4852
130,3,126342,126352,139.835,35.6705,139.835,35.6708,30000,30045,-1.23288,59.5177
89,3,133230,133231,139.839,35.6736,139.839,35.674,30000,30045,-2.35387,53.0793
308,3,18493,175961,139.838,35.6758,139.838,35.6754,30000,30046,-2.29054,74.2939
1051,3,18493,175961,139.838,35.6758,139.838,35.6754,30000,30046,-2.28558,74.2939
1214,3,18493,175961,139.838,35.6758,139.838,35.6754,30000,30046,-2.2826,74.2939
1434,3,1538,68974,139.831,35.6816,139.831,35.6816,30000,30047,-2.31644,54.8844
1361,3,1538,68974,139.831,35.6816,139.831,35.6816,30000,30047,-2.31644,54.8844
1910,3,1538,68974,139.831,35.6816,139.831,35.6816,30000,30047,-2.31644,54.8844
225,3,1538,68974,139.831,35.6816,139.831,35.6816,30000,30047,-2.31644,54.8844
858,3,69287,69288,139.828,35.6697,139.828,35.6702,30000,30050,-1.33551,64.2902
1183,3,69287,69288,139.828,35.6697,139.828,35.6702,30000,30050,-1.33551,64.2902
999,3,69287,69288,139.828,35.6697,139.828,35.6702,30000,30050,-1.33551,64.2902
410,3,69287,69288,139.828,35.6697,139.828,35.6702,30000,30050,-1.33551,64.2902
1068,3,69287,69288,139.828,35.6697,139.828,35.6702,30000,30050,-1.33551,64.2902
281,3,68946,68974,139.83,35.6816,139.831,35.6816,30000,30050,-1.33168,64.1978
1394,3,69276,151326,139.833,35.6721,139.833,35.6722,30000,30053,-2.19185,68.532
690,3,69276,151326,139.833,35.6721,139.833,35.6722,30000,30053,-2.18699,68.532
1755,3,133216,55506,139.841,35.6675,139.84,35.6676,30000,30056,-1.54884,71.4495
25,3,133216,55506,139.841,35.6675,139.84,35.6676,30000,30056,-1.53983,71.4495
1274,3,136227,143375,139.845,35.6808,139.845,35.6815,30000,30058,-1.48852,71.5285
1711,3,69167,143375,139.845,35.6808,139.845,35.6815,30000,30058,-2.10803,80.0506
232,3,69167,143375,139.845,35.6808,139.845,35.6815,30000,30058,-2.09948,80.0506
723,3,136227,143375,139.845,35.6808,139.845,35.6815,30000,30058,-1.46285,71.5285
1331,3,69167,143375,139.845,35.6808,139.845,35.6815,30000,30058,-2.1029,80.0506
292,3,136227,143375,139.845,35.6808,139.845,35.6815,30000,30058,-1.46285,71.5285
817,3,69167,143375,139.845,35.6808,139.845,35.6815,30000,30058,-2.10437,80.0506
972,3,69167,143375,139.845,35.6808,139.845,35.6815,30000,30058,-2.10162,80.0506
1002,3,136232,143375,139.844,35.6816,139.845,35.6815,30000,30059,-4.72758,71.7504
425,3,118893,1535,139.831,35.679,139.831,35.6797,30000,30059,-1.58652,75.3166
1816,3,136232,143375,139.844,35.6816,139.845,35.6815,30000,30059,-4.72758,71.7504
1286,3,69159,161154,139.841,35.6788,139.84,35.6788,30000,30061,-1.5849,76.7368
1913,3,69159,161154,139.841,35.6788,139.84,35.6788,30000,30061,-1.5849,76.7368
738,3,69159,161154,139.841,35.6788,139.84,35.6788,30000,30061,-1.5849,76.7368
773,3,69278,151326,139.833,35.6715,139.833,35.6722,30000,30063,-1.63539,77.1045
1611,3,69278,151326,139.833,35.6715,139.833,35.6722,30000,30063,-1.63394,77.1045
1419,3,65337,124504,139.837,35.6845,139.836,35.6847,30000,30064,-2.60782,87.5288
782,3,126346,69288,139.829,35.67,139.828,35.6702,30000,30064,-3.10168,80.0767
875,3,126346,69288,139.829,35.67,139.828,35.6702,30000,30064,-3.0976,80.0767
78,3,126346,69288,139.829,35.67,139.828,35.6702,30000,30064,-3.09487,80.0767
600,3,112080,55506,139.84,35.668,139.84,35.6676,30000,30065,-2.37719,74.8258
652,3,163787,147707,139.83,35.6761,139.83,35.6768,30000,30065,-3.31441,97.869
532,3,163787,147707,139.83,35.6761,139.83,35.6768,30000,30065,-3.29542,97.869
968,3,163787,147707,139.83,35.6761,139.83,35.6768,30000,30065,-3.28247,97.869
1787,3,112080,55506,139.84,35.668,139.84,35.6676,30000,30065,-2.37644,74.8258
1919,3,163787,147707,139.83,35.6761,139.83,35.6768,30000,30065,-3.27306,97.869
1199,3,69284,69288,139.829,35.6709,139.828,35.6702,30000,30066,-3.96205,73.6134
830,3,69284,69288,139.829,35.6709,139.828,35.6702,30000,30066,-3.96205,73.6134
189,3,136237,35914,139.845,35.6831,139.845,35.6839,30000,30068,-1.74288,84.7522
1532,3,136237,35914,139.845,35.6831,139.845,35.6839,30000,30068,-1.74288,84.7522
408,3,69855,151326,139.834,35.6718,139.833,35.6722,30000,30072,-2.46424,76.6223
962,3,69855,151326,139.834,35.6718,139.833,35.6722,30000,30072,-2.46008,76.6223
994,3,136189,175961,139.838,35.6757,139.838,35.6754,30000,30073,-3.83702,111.365
1949,3,112068,69299,139.841,35.6853,139.841,35.6861,30000,30074,-1.87596,91.6233
273,3,136209,136208,139.841,35.6786,139.842,35.6786,30000,30074,-1.78326,86.0062
1191,3,136209,136208,139.841,35.6786,139.842,35.6786,30000,30074,-1.78326,86.0062
1047,3,112068,69299,139.841,35.6853,139.841,35.6861,30000,30074,-1.87596,91.6233
1468,3,162543,143375,139.844,35.6818,139.845,35.6815,30000,30075,-6.06735,96.0666
1161,3,162543,143375,139.844,35.6818,139.845,35.6815,30000,30075,-6.06287,96.0666
43,3,162543,143375,139.844,35.6818,139.845,35.6815,30000,30075,-6.06018,96.0666
860,3,112066,69299,139.841,35.6853,139.841,35.6861,30000,30077,-3.45496,95.1406
107,3,112066,69299,139.841,35.6853,139.841,35.6861,30000,30077,-3.45073,95.1406
848,3,112066,69299,139.841,35.6853,139.841,35.6861,30000,30077,-3.4482,95.1406
1602,3,112094,161154,139.841,35.6786,139.84,35.6788,30000,30078,-2.63487,89.6252
129,3,133218,55506,139.84,35.668,139.84,35.6676,30000,30080,-3.67451,97.7164
77,3,133219,55506,139.84,35.6671,139.84,35.6676,30000,30080,-2.89683,100.94
629,3,133219,55506,139.84,35.6671,139.84,35.6676,30000,30080,-2.89241,100.94
1379,3,133218,55506,139.84,35.668,139.84,35.6676,30000,30080,-3.65909,97.7164
920,3,133219,55506,139.84,35.6671,139.84,35.6676,30000,30080,-2.88862,100.94
370,3,133218,55506,139.84,35.668,139.84,35.6676,30000,30080,-3.65119,97.7164
1378,3,133218,55506,139.84,35.668,139.84,35.6676,30000,30080,-3.64746,97.7164
856,3,133214,55506,139.84,35.6667,139.84,35.6676,30000,30082,-2.05625,100.027
1912,3,133214,55506,139.84,35.6667,139.84,35.6676,30000,30082,-2.05625,100.027
627,3,133214,55506,139.84,35.6667,139.84,35.6676,30000,30082,-2.05625,100.027
665,3,133214,55506,139.84,35.6667,139.84,35.6676,30000,30082,-2.05625,100.027
951,3,133214,55506,139.84,35.6667,139.84,35.6676,30000,30082,-2.05625,100.027
1234,3,133214,55506,139.84,35.6667,139.84,35.6676,30000,30082,-2.05625,100.027
1033,3,133214,55506,139.84,35.6667,139.84,35.6676,30000,30082,-2.05625,100.027
547,3,133214,55506,139.84,35.6667,139.84,35.6676,30000,30082,-2.05625,100.027
1741,3,69275,151326,139.832,35.6717,139.833,35.6722,30000,30083,-3.08127,108.335
1139,3,69275,151326,139.832,35.6717,139.833,35.6722,30000,30083,-3.07884,108.335
390,3,69275,151326,139.832,35.6717,139.833,35.6722,30000,30083,-3.0769,108.335
901,3,112087,55506,139.841,35.6675,139.84,35.6676,30000,30086,-3.79334,104.837
1275,3,65331,124504,139.837,35.6856,139.836,35.6847,30000,30089,-2.23192,108.298
1827,3,118896,1535,139.831,35.679,139.831,35.6797,30000,30090,-3.0934,110.488
1273,3,118896,1535,139.831,35.679,139.831,35.6797,30000,30090,-3.08507,110.488
852,3,118896,1535,139.831,35.679,139.831,35.6797,30000,30090,-3.08016,110.488
571,3,69269,69288,139.828,35.6695,139.828,35.6702,30000,30093,-2.82332,105.551
1570,3,68966,65358,139.835,35.6833,139.835,35.6843,30000,30093,-2.40443,116.578
653,3,68966,65358,139.835,35.6833,139.835,35.6843,30000,30093,-2.40443,116.578
1228,3,68966,65358,139.835,35.6833,139.835,35.6843,30000,30093,-2.40443,116.578
791,3,69269,69288,139.828,35.6695,139.828,35.6702,30000,30093,-2.82014,105.551
867,3,68966,65358,139.835,35.6833,139.835,35.6843,30000,30093,-2.40443,116.578
1803,3,1547,1535,139.83,35.6795,139.831,35.6797,30000,30095,-3.98322,115.358
1806,3,69298,69299,139.843,35.6862,139.841,35.6861,30000,30096,-2.36798,115.387
1775,3,69298,69299,139.843,35.6862,139.841,35.6861,30000,30096,-2.36798,115.387
1473,3,147708,147707,139.83,35.676,139.83,35.6768,30000,30096,-4.72725,126.095
924,3,147708,147707,139.83,35.676,139.83,35.6768,30000,30096,-4.72327,126.095
658,3,133215,55506,139.84,35.6669,139.84,35.6676,30000,30096,-4.66881,118.715
1593,3,147708,147707,139.83,35.676,139.83,35.6768,30000,30096,-4.72082,126.095
1829,3,147708,147707,139.83,35.676,139.83,35.6768,30000,30096,-4.71925,126.095
1300,3,133217,55506,139.841,35.668,139.84,35.6676,30000,30099,-5.69641,118.057
507,3,133217,55506,139.841,35.668,139.84,35.6676,30000,30099,-5.68386,118.057
33,3,147709,69169,139.828,35.6758,139.829,35.6769,30000,30100,-2.69007,131.246
1905,3,133232,175961,139.838,35.6757,139.838,35.6754,30000,30100,-6.00966,140.277
329,3,147709,69169,139.828,35.6758,139.829,35.6769,30000,30100,-2.69007,131.246
205,3,133232,175961,139.838,35.6757,139.838,35.6754,30000,30100,-5.99956,140.277
1113,3,133221,55506,139.841,35.668,139.84,35.6676,30000,30102,-7.24432,121.264
106,3,165714,175961,139.838,35.6743,139.838,35.6754,30000,30102,-2.49604,121.901
295,3,133221,55506,139.841,35.668,139.84,35.6676,30000,30102,-7.2326,121.264
894,3,165714,175961,139.838,35.6743,139.838,35.6754,30000,30102,-2.49604,121.901
1692,3,133221,55506,139.841,35.668,139.84,35.6676,30000,30102,-7.22484,121.264
1227,3,133221,55506,139.841,35.668,139.84,35.6676,30000,30102,-7.21924,121.264
868,3,112061,55506,139.84,35.6684,139.84,35.6676,30000,30103,-3.22115,117.159
1568,3,112061,55506,139.84,35.6684,139.84,35.6676,30000,30103,-3.22177,117.159
1040,3,112061,55506,139.84,35.6684,139.84,35.6676,30000,30103,-3.2223,117.159
46,3,133229,133231,139.839,35.6734,139.839,35.674,30000,30104,-4.30088,113.72
476,3,133229,133231,139.839,35.6734,139.839,35.674,30000,30104,-4.29049,113.72
287,3,12607,55506,139.841,35.6672,139.84,35.6676,30000,30106,-5.03557,131.028
746,3,12607,55506,139.841,35.6672,139.84,35.6676,30000,30106,-5.02263,131.028
1387,3,65329,124504,139.837,35.6858,139.836,35.6847,30000,30107,-2.7384,127.552
1055,3,69165,69288,139.827,35.6699,139.828,35.6702,30000,30109,-3.56633,133.305
1035,3,69165,69288,139.827,35.6699,139.828,35.6702,30000,30109,-3.56188,133.305
183,3,1500,69169,139.827,35.6771,139.829,35.6769,30000,30109,-2.95879,138.868
869,3,69291,69288,139.829,35.6707,139.828,35.6702,30000,30109,-3.40781,124.351
445,3,69291,69288,139.829,35.6707,139.828,35.6702,30000,30109,-3.40635,124.351
1863,3,69291,69288,139.829,35.6707,139.828,35.6702,30000,30109,-3.40522,124.351
512,3,69165,69288,139.827,35.6699,139.828,35.6702,30000,30109,-3.55832,133.305
1622,3,69165,69288,139.827,35.6699,139.828,35.6702,30000,30109,-3.55541,133.305
479,3,143374,143375,139.845,35.6803,139.845,35.6815,30000,30112,-4.24852,131.066
1329,3,143374,143375,139.845,35.6803,139.845,35.6815,30000,30112,-4.24681,131.066
882,3,143374,143375,139.845,35.6803,139.845,35.6815,30000,30112,-4.24541,131.066
301,3,65374,124504,139.836,35.6856,139.836,35.6847,30000,30113,-3.35833,126.977
702,3,69149,143375,139.845,35.6803,139.845,35.6815,30000,30113,-5.42312,142.616
360,3,65374,124504,139.836,35.6856,139.836,35.6847,30000,30113,-3.35624,126.977
631,3,136229,143375,139.844,35.6811,139.845,35.6815,30000,30115,-6.67979,126.761
1800,3,136229,143375,139.844,35.6811,139.845,35.6815,30000,30115,-6.67851,126.761
904,3,112053,143375,139.845,35.682,139.845,35.6815,30000,30115,-8.71836,123.121
272,3,118892,1535,139.832,35.6793,139.831,35.6797,30000,30115,-3.35065,127.783
1677,3,136229,143375,139.844,35.6811,139.845,35.6815,30000,30115,-6.67755,126.761
876,3,161155,69299,139.841,35.6853,139.841,35.6861,30000,30115,-3.70383,142.58
1254,3,112053,143375,139.845,35.682,139.845,35.6815,30000,30115,-8.71173,123.121
657,3,112053,143375,139.845,35.682,139.845,35.6815,30000,30115,-8.70721,123.121
523,3,126345,69288,139.829,35.6694,139.828,35.6702,30000,30117,-5.07529,144.461
1518,3,126345,69288,139.829,35.6694,139.828,35.6702,30000,30117,-5.0696,144.461
1724,3,163788,147707,139.83,35.6758,139.83,35.6768,30000,30118,-6.17541,153.59
1400,3,163788,147707,139.83,35.6758,139.83,35.6768,30000,30118,-6.16616,153.59
1413,3,163788,147707,139.83,35.6758,139.83,35.6768,30000,30118,-6.15883,153.59
229,3,163788,147707,139.83,35.6758,139.83,35.6768,30000,30118,-6.1528,153.59
685,3,163788,147707,139.83,35.6758,139.83,35.6768,30000,30118,-6.14774,153.59
1739,3,118869,147707,139.831,35.6766,139.83,35.6768,30000,30119,-4.42019,137.845
1522,3,118869,147707,139.831,35.6766,139.83,35.6768,30000,30119,-4.41942,137.845
514,3,118869,147707,139.831,35.6766,139.83,35.6768,30000,30119,-4.41871,137.845
1945,3,118869,147707,139.831,35.6766,139.83,35.6768,30000,30119,-4.41807,137.845
1053,3,165713,55506,139.841,35.6669,139.84,35.6676,30000,30121,-6.09992,142.988
820,3,165713,55506,139.841,35.6669,139.84,35.6676,30000,30121,-6.09231,142.988
788,3,69300,69299,139.843,35.6859,139.841,35.6861,30000,30121,-3.85028,148.74
1270,3,165713,55506,139.841,35.6669,139.84,35.6676,30000,30121,-6.08802,142.988
1740,3,69300,69299,139.843,35.6859,139.841,35.6861,30000,30121,-3.84617,148.74
849,3,165713,55506,139.841,35.6669,139.84,35.6676,30000,30121,-6.08519,142.988
769,3,69300,69299,139.843,35.6859,139.841,35.6861,30000,30121,-3.84371,148.74
1116,3,165713,55506,139.841,35.6669,139.84,35.6676,30000,30121,-6.08315,142.988
1604,3,133213,55506,139.84,35.6666,139.84,35.6676,30000,30123,-5.51469,151.747
1689,3,65330,124504,139.836,35.6858,139.836,35.6847,30000,30124,-4.54113,145.357
411,3,65330,124504,139.836,35.6858,139.836,35.6847,30000,30124,-4.53123,145.357
394,3,132540,124504,139.836,35.6855,139.836,35.6847,30000,30124,-3.24435,153.775
447,3,132540,124504,139.836,35.6855,139.836,35.6847,30000,30124,-3.24726,153.775
1143,3,65330,124504,139.836,35.6858,139.836,35.6847,30000,30124,-4.52519,145.357
343,3,155313,69299,139.843,35.6858,139.841,35.6861,30000,30126,-4.19213,153.592
164,3,155313,69299,139.843,35.6858,139.841,35.6861,30000,30126,-4.18616,153.592
1466,3,69148,143375,139.844,35.6809,139.845,35.6815,30000,30126,-5.57778,150.019
971,3,69148,143375,139.844,35.6809,139.845,35.6815,30000,30126,-5.5768,150.019
1950,3,155313,69299,139.843,35.6858,139.841,35.6861,30000,30126,-4.18208,153.592
1417,3,69148,143375,139.844,35.6809,139.845,35.6815,30000,30126,-5.57594,150.019
1889,3,69156,136208,139.841,35.6792,139.842,35.6786,30000,30127,-3.87587,151.158
387,3,69156,136208,139.841,35.6792,139.842,35.6786,30000,30127,-3.86784,151.158
1673,3,18490,175961,139.837,35.6759,139.838,35.6754,30000,30128,-4.38893,140.867
1830,3,18490,175961,139.837,35.6759,139.838,35.6754,30000,30128,-4.38634,140.867
1315,3,18490,175961,139.837,35.6759,139.838,35.6754,30000,30128,-4.38428,140.867
1192,3,18490,175961,139.837,35.6759,139.838,35.6754,30000,30128,-4.3826,140.867
1376,3,27953,151326,139.833,35.6729,139.833,35.6722,30000,30129,-4.68851,156.654
149,3,35916,35914,139.845,35.6852,139.845,35.6839,30000,30129,-4.67986,151.858
925,3,133220,55506,139.841,35.6679,139.84,35.6676,30000,30129,-10.0506,144.8
1173,3,133220,55506,139.841,35.6679,139.84,35.6676,30000,30129,-10.0501,144.8
636,3,133220,55506,139.841,35.6679,139.84,35.6676,30000,30129,-10.0497,144.8
862,3,1900,69169,139.827,35.6772,139.829,35.6769,30000,30130,-4.13424,160.124
1823,3,68965,65358,139.835,35.6857,139.835,35.6843,30000,30130,-3.25886,159.809
1294,3,68965,65358,139.835,35.6857,139.835,35.6843,30000,30130,-3.25886,159.809
1150,3,68965,65358,139.835,35.6857,139.835,35.6843,30000,30130,-3.25886,159.809
718,3,68965,65358,139.835,35.6857,139.835,35.6843,30000,30130,-3.25886,159.809
177,3,136241,35914,139.843,35.6841,139.845,35.6839,30000,30131,-3.16354,154.488
1209,3,133222,55506,139.841,35.6681,139.84,35.6676,30000,30133,-9.10924,137.251
458,3,133222,55506,139.841,35.6681,139.84,35.6676,30000,30133,-9.10911,137.251
486,3,136206,136208,139.841,35.6781,139.842,35.6786,30000,30134,-3.84238,147.377
382,3,136206,136208,139.841,35.6781,139.842,35.6786,30000,30134,-3.83916,147.377
596,3,136206,136208,139.841,35.6781,139.842,35.6786,30000,30134,-3.83687,147.377
352,3,161156,69299,139.841,35.6851,139.841,35.6861,30000,30136,-4.86957,160.616
298,3,112067,69299,139.842,35.6853,139.841,35.6861,30000,30136,-6.04831,145.664
1282,3,161156,69299,139.841,35.6851,139.841,35.6861,30000,30136,-4.86326,160.616
1620,3,161156,69299,139.841,35.6851,139.841,35.6861,30000,30136,-4.86035,160.616
519,3,69270,69288,139.829,35.6695,139.828,35.6702,30000,30136,-5.30615,123.307
949,3,112067,69299,139.842,35.6853,139.841,35.6861,30000,30136,-6.04658,145.664
6,3,161156,69299,139.841,35.6851,139.841,35.6861,30000,30136,-4.85809,160.616
239,3,112067,69299,139.842,35.6853,139.841,35.6861,30000,30136,-6.04587,145.664
990,3,112067,69299,139.842,35.6853,139.841,35.6861,30000,30136,-6.0456,145.664
668,3,112067,69299,139.842,35.6853,139.841,35.6861,30000,30136,-6.04535,145.664
896,3,112067,69299,139.842,35.6853,139.841,35.6861,30000,30136,-6.04514,145.664
1190,3,69225,1535,139.831,35.6782,139.831,35.6797,30000,30137,-4.90611,161.251
812,3,69225,1535,139.831,35.6782,139.831,35.6797,30000,30137,-4.90399,161.251
1339,3,69225,1535,139.831,35.6782,139.831,35.6797,30000,30137,-4.90235,161.251
163,3,69223,1535,139.831,35.6782,139.831,35.6797,30000,30139,-4.90252,164.945
1750,3,69223,1535,139.831,35.6782,139.831,35.6797,30000,30139,-4.89767,164.945
804,3,69223,1535,139.831,35.6782,139.831,35.6797,30000,30139,-4.89425,164.945
697,3,69223,1535,139.831,35.6782,139.831,35.6797,30000,30139,-4.89168,164.945
1625,3,136243,35914,139.843,35.6843,139.845,35.6839,30000,30141,-4.36329,172.657
330,3,136243,35914,139.843,35.6843,139.845,35.6839,30000,30141,-4.35926,172.657
420,3,136243,35914,139.843,35.6843,139.845,35.6839,30000,30141,-4.35725,172.657
1764,3,136243,35914,139.843,35.6843,139.845,35.6839,30000,30141,-4.35604,172.657
324,3,65171,65174,139.829,35.6857,139.829,35.6872,30000,30142,-3.40689,166.618
140,3,65171,65174,139.829,35.6857,139.829,35.6872,30000,30142,-3.40689,166.618
659,3,112111,69299,139.841,35.6846,139.841,35.6861,30000,30143,-7.21991,163.817
186,3,69277,151326,139.832,35.6715,139.833,35.6722,30000,30144,-5.59135,127.327
694,3,136239,143375,139.845,35.6825,139.845,35.6815,30000,30144,-11.1713,172.093
283,3,69277,151326,139.832,35.6715,139.833,35.6722,30000,30144,-5.58268,127.327
325,3,68952,68950,139.829,35.6839,139.831,35.6837,30000,30149,-4.17612,164.983
1138,3,68952,68950,139.829,35.6839,139.831,35.6837,30000,30149,-4.16847,164.983
1814,3,68952,68950,139.829,35.6839,139.831,35.6837,30000,30149,-4.16465,164.983
219,3,133212,55506,139.841,35.6666,139.84,35.6676,30000,30152,-6.84891,179.598
1548,3,133212,55506,139.841,35.6666,139.84,35.6676,30000,30152,-6.83923,179.598
93,3,133212,55506,139.841,35.6666,139.84,35.6676,30000,30152,-6.83283,179.598
248,3,69268,68974,139.83,35.6806,139.831,35.6816,30000,30153,-4.36955,172.91
1223,3,112079,55506,139.841,35.6683,139.84,35.6676,30000,30155,-5.33182,180.224
174,3,112079,55506,139.841,35.6683,139.84,35.6676,30000,30155,-5.32762,180.224
612,3,112079,55506,139.841,35.6683,139.84,35.6676,30000,30155,-5.32488,180.224
1850,3,112079,55506,139.841,35.6683,139.84,35.6676,30000,30155,-5.32296,180.224
1464,3,112079,55506,139.841,35.6683,139.84,35.6676,30000,30155,-5.32156,180.224
246,3,112079,55506,139.841,35.6683,139.84,35.6676,30000,30155,-5.3205,180.224
1386,3,175893,147707,139.83,35.6754,139.83,35.6768,30000,30162,-7.52809,203.434
863,3,175893,147707,139.83,35.6754,139.83,35.6768,30000,30162,-7.52389,203.434
1166,3,118894,147707,139.832,35.6765,139.83,35.6768,30000,30162,-7.0723,189.229
661,3,118894,147707,139.832,35.6765,139.83,35.6768,30000,30162,-7.0685,189.229
787,3,118894,147707,139.832,35.6765,139.83,35.6768,30000,30162,-7.06566,189.229
300,3,175893,147707,139.83,35.6754,139.83,35.6768,30000,30162,-7.51895,203.434
740,3,118894,147707,139.832,35.6765,139.83,35.6768,30000,30162,-7.0645,189.229
1650,3,118894,147707,139.832,35.6765,139.83,35.6768,30000,30162,-7.06267,189.229
1786,3,118894,147707,139.832,35.6765,139.83,35.6768,30000,30162,-7.06113,189.229
1000,3,68951,68950,139.831,35.6855,139.831,35.6837,30000,30164,-5.49216,190.622
1428,3,68951,68950,139.831,35.6855,139.831,35.6837,30000,30164,-5.49675,190.622
844,3,112098,69299,139.841,35.6844,139.841,35.6861,30000,30165,-9.28857,184.717
583,3,112098,69299,139.841,35.6844,139.841,35.6861,30000,30165,-9.28809,184.717
821,3,112098,69299,139.841,35.6844,139.841,35.6861,30000,30165,-9.28778,184.717
1873,3,112098,69299,139.841,35.6844,139.841,35.6861,30000,30165,-9.28756,184.717
1712,3,112098,69299,139.841,35.6844,139.841,35.6861,30000,30165,-9.28738,184.717
693,3,112051,161154,139.84,35.6777,139.84,35.6788,30000,30169,-5.61509,196.998
1206,3,112051,161154,139.84,35.6777,139.84,35.6788,30000,30169,-5.61077,196.998
1385,3,133225,133231,139.839,35.6727,139.839,35.674,30000,30174,-6.60152,192.971
8,3,133225,133231,139.839,35.6727,139.839,35.674,30000,30174,-6.59561,192.971
497,3,133225,133231,139.839,35.6727,139.839,35.674,30000,30174,-6.59196,192.971
1028,3,112086,55506,139.841,35.6665,139.84,35.6676,30000,30175,-8.18242,208.89
1576,3,112086,55506,139.841,35.6665,139.84,35.6676,30000,30175,-8.1676,208.89
117,3,1505,69169,139.827,35.6762,139.829,35.6769,30000,30176,-5.47688,226.959
1377,3,27952,151326,139.833,35.6734,139.833,35.6722,30000,30177,-5.8685,214.323
299,3,35903,133231,139.84,35.6755,139.839,35.674,30000,30182,-5.38166,223.208
462,3,136245,35914,139.843,35.6847,139.845,35.6839,30000,30182,-5.38084,220.74
