Time,SimulationTime,LinkID,CarTrafficVolume(OD),CarTrafficVolume(DO),CarVelocity(km/h)(OD),CarVelocity(km/h)(DO),CarVelocity(km/h),TrafficVolume,Velocity(km/h),ONodeID,DNodeID,O_Lon,O_Lat,D_Lon,D_Lat
1602145801000,30601,251983,0,0,0,0,30,1,4.02931,175893,175894,139.83040619,35.67544690,139.83058244,35.67554032
1602145801000,30601,251316,0,0,0.00000000,0.00000000,50.00000000,2,3.98722733,174586,174587,139.83379063,35.70166472,139.83315795,35.70157347
1602145801000,30601,250650,0,0,0.00000000,0.00000000,40.00000000,1,3.94237168,172824,172825,139.83415759,35.70277980,139.83402913,35.70275136
1602145801000,30601,250429,0,0,0.00000000,0.00000000,50.00000000,1,3.90513442,172317,172318,139.82780482,35.66965091,139.82734839,35.66979912
1602145801000,30601,249157,0,0,0.00000000,0.00000000,30.00000000,2,3.43094462,170171,170173,139.83452277,35.68632519,139.83459643,35.68632722
1602145801000,30601,247899,0,0,0.00000000,0.00000000,30.00000000,1,3.85518546,167037,167043,139.81936996,35.68265989,139.81928875,35.68226975
1602145801000,30601,246770,0,0,0.00000000,0.00000000,30.00000000,6,3.90579331,164935,175961,139.83756905,35.67544321,139.83786855,35.67537307
1602145801000,30601,246497,0,0,0.00000000,0.00000000,30.00000000,2,4.00546273,164529,164530,139.82109403,35.67218508,139.82112153,35.67014953
1602145801000,30601,246113,0,0,0.00000000,0.00000000,30.00000000,1,3.98826344,163788,175893,139.83005839,35.67577874,139.83033075,35.67545897
1602145801000,30601,244537,0,0,0.00000000,0.00000000,30.00000000,2,4.08288116,161153,161154,139.83968687,35.67874972,139.83969153,35.67878015
1602145801000,30601,242945,0,0,0.00000000,0.00000000,40.00000000,1,3.94002762,158789,161161,139.82042738,35.67556238,139.82047524,35.67461623
1602145801000,30601,242943,0,0,0.00000000,0.00000000,40.00000000,1,4.14928917,158786,158789,139.82040914,35.67580927,139.82041738,35.67571602
1602145801000,30601,242942,0,0,0.00000000,0.00000000,50.00000000,1,1.67697049,158786,158788,139.82034459,35.67588792,139.81912130,35.67584136
1602145801000,30601,242937,0,0,0.00000000,0.00000000,40.00000000,4,1.54289113,158772,158773,139.82493840,35.67796700,139.82479000,35.67803537
1602145801000,30601,242935,0,0,0.00000000,0.00000000,50.00000000,2,3.69742658,158768,158772,139.82486543,35.67802952,139.82493439,35.67797451
1602145801000,30601,242934,0,0,0.00000000,0.00000000,50.00000000,1,0.00000000,158768,158771,139.82470131,35.67816050,139.82474176,35.67812817
