ID,StartTime,EndTime,Mode,ONodeID,DNodeID,Purpose,Expansion
2701,30000,31800,3,81016,78213,0,0
2702,30000,31800,3,65247,37487,0,0
2703,30000,31800,3,57792,57792,0,0
2704,30000,31800,3,132911,78213,0,0
2705,30000,31800,3,81899,132492,0,0
2706,30000,31800,3,136236,143375,0,0
2707,30000,31800,3,81148,81169,0,0
2708,30000,31800,3,65207,78213,0,0
2709,30000,31800,3,65386,132492,0,0
2710,30000,31800,3,57802,57754,0,0
2711,30000,31800,3,161128,112339,0,0
2712,30000,31800,3,57806,57792,0,0
2713,30000,31800,3,81897,132492,0,0
2714,30000,31800,3,53001,50185,0,0
2715,30000,31800,3,78295,78213,0,0
2716,30000,31800,3,112082,133231,0,0
2717,30000,31800,3,133218,55506,0,0
2718,30000,31800,3,112326,90675,0,0
2719,30000,31800,3,81163,81169,0,0
2720,30000,31800,3,53440,53440,0,0
2721,30000,31800,3,136192,175961,0,0
2722,30000,31800,3,133222,55506,0,0
2723,30000,31800,3,1535,1535,0,0
2724,30000,31800,3,126346,69288,0,0
2725,30000,31800,3,132474,132492,0,0
2726,30000,31800,3,132923,132492,0,0
2727,30000,31800,3,51785,81169,0,0
2728,30000,31800,3,81007,81193,0,0
2729,30000,31800,3,91844,91833,0,0
2730,30000,31800,3,69169,69169,0,0
2731,30000,31800,3,112302,90675,0,0
2732,30000,31800,3,112092,133231,0,0
2733,30000,31800,3,136189,175961,0,0
2734,30000,31800,3,112106,55505,0,0
2735,30000,31800,3,68970,68974,0,0
2736,30000,31800,3,52656,81169,0,0
2737,30000,31800,3,133168,132492,0,0
2738,30000,31800,3,65328,65352,0,0
2739,30000,31800,3,136203,161154,0,0
2740,30000,31800,3,81111,81193,0,0
2741,30000,31800,3,81128,112341,0,0
2742,30000,31800,3,65313,37487,0,0
2743,30000,31800,3,11438,132492,0,0
2744,30000,31800,3,69858,55506,0,0
2745,30000,31800,3,68976,69169,0,0
2746,30000,31800,3,57822,81169,0,0
2747,30000,31800,3,132465,53440,0,0
2748,30000,31800,3,118869,147707,0,0
2749,30000,31800,3,50191,50185,0,0
2750,30000,31800,3,65339,161154,0,0
2751,30000,31800,3,132489,132492,0,0
2752,30000,31800,3,37481,65352,0,0
2753,30000,31800,3,7935,132492,0,0
2754,30000,31800,3,91832,91814,0,0
2755,30000,31800,3,69267,1535,0,0
2756,30000,31800,3,78284,78213,0,0
2757,30000,31800,3,133230,133231,0,0
2758,30000,31800,3,78300,132492,0,0
2759,30000,31800,3,69158,161154,0,0
2760,30000,31800,3,78268,78213,0,0
2761,30000,31800,3,78237,78213,0,0
2762,30000,31800,3,162543,143375,0,0
2763,30000,31800,3,81035,57792,0,0
2764,30000,31800,3,1952,65174,0,0
2765,30000,31800,3,166794,69169,0,0
2766,30000,31800,3,50331,132492,0,0
2767,30000,31800,3,68964,69169,0,0
2768,30000,31800,3,126342,126352,0,0
2769,30000,31800,3,52655,81169,0,0
2770,30000,31800,3,65120,78213,0,0
2771,30000,31800,3,90676,90675,0,0
2772,30000,31800,3,81892,132492,0,0
2773,30000,31800,3,65168,37487,0,0
2774,30000,31800,3,1511,65174,0,0
2775,30000,31800,3,81871,78213,0,0
2776,30000,31800,3,50190,50185,0,0
2777,30000,31800,3,112046,55506,0,0
2778,30000,31800,3,78303,78213,0,0
2779,30000,31800,3,112053,143375,0,0
2780,30000,31800,3,157525,37487,0,0
2781,30000,31800,3,65399,37487,0,0
2782,30000,31800,3,1803,68974,0,0
2783,30000,31800,3,78243,78213,0,0
2784,30000,31800,3,50533,81169,0,0
2785,30000,31800,3,112084,136208,0,0
2786,30000,31800,3,170080,136208,0,0
2787,30000,31800,3,53444,53440,0,0
2788,30000,31800,3,50559,81169,0,0
2789,30000,31800,3,69291,69288,0,0
2790,30000,31800,3,52628,50185,0,0
2791,30000,31800,3,81011,57792,0,0
2792,30000,31800,3,1537,1535,0,0
2793,30000,31800,3,51880,81169,0,0
2794,30000,31800,3,65110,37487,0,0
2795,30000,31800,3,81021,81193,0,0
2796,30000,31800,3,50474,132492,0,0
2797,30000,31800,3,170166,112339,0,0
2798,30000,31800,3,81189,78213,0,0
2799,30000,31800,3,81204,57792,0,0
2800,30000,31800,3,51787,81169,0,0
2801,30000,31800,3,68941,65174,0,0
2802,30000,31800,3,167937,69288,0,0
2803,30000,31800,3,65318,124504,0,0
2804,30000,31800,3,1902,55506,0,0
2805,30000,31800,3,164530,69288,0,0
2806,30000,31800,3,50326,132492,0,0
2807,30000,31800,3,65574,90675,0,0
2808,30000,31800,3,11436,132492,0,0
2809,30000,31800,3,52982,81193,0,0
2810,30000,31800,3,65545,37487,0,0
2811,30000,31800,3,167666,57792,0,0
2812,30000,31800,3,112095,161154,0,0
2813,30000,31800,3,78274,78213,0,0
2814,30000,31800,3,81014,81193,0,0
2815,30000,31800,3,50652,112341,0,0
2816,30000,31800,3,132817,37487,0,0
2817,30000,31800,3,53440,53440,0,0
2818,30000,31800,3,132792,65358,0,0
2819,30000,31800,3,136220,136208,0,0
2820,30000,31800,3,65354,124504,0,0
2821,30000,31800,3,81894,132492,0,0
2822,30000,31800,3,37481,65352,0,0
2823,30000,31800,3,136196,175961,0,0
2824,30000,31800,3,81882,132492,0,0
2825,30000,31800,3,7939,132492,0,0
2826,30000,31800,3,118872,175961,0,0
2827,30000,31800,3,65173,65174,0,0
2828,30000,31800,3,136206,136208,0,0
2829,30000,31800,3,1501,69169,0,0
2830,30000,31800,3,57806,57792,0,0
2831,30000,31800,3,65137,81193,0,0
2832,30000,31800,3,2661,1535,0,0
2833,30000,31800,3,112107,55506,0,0
2834,30000,31800,3,50541,81169,0,0
2835,30000,31800,3,126351,69288,0,0
2836,30000,31800,3,91828,91833,0,0
2837,30000,31800,3,112288,90675,0,0
2838,30000,31800,3,81179,57792,0,0
2839,30000,31800,3,132912,78213,0,0
2840,30000,31800,3,81078,78213,0,0
2841,30000,31800,3,69850,55505,0,0
2842,30000,31800,3,12603,133231,0,0
2843,30000,31800,3,132909,78213,0,0
2844,30000,31800,3,78265,78213,0,0
2845,30000,31800,3,50198,50185,0,0
2846,30000,31800,3,91806,91814,0,0
2847,30000,31800,3,52646,81169,0,0
2848,30000,31800,3,50184,50185,0,0
2849,30000,31800,3,78254,78213,0,0
2850,30000,31800,3,1552,68974,0,0
2851,30000,31800,3,81143,81193,0,0
2852,30000,31800,3,126344,126352,0,0
2853,30000,31800,3,162044,81169,0,0
2854,30000,31800,3,170174,112339,0,0
2855,30000,31800,3,112330,90675,0,0
2856,30000,31800,3,81910,132492,0,0
2857,30000,31800,3,112316,36001,0,0
2858,30000,31800,3,136243,35914,0,0
2859,30000,31800,3,112299,57792,0,0
2860,30000,31800,3,57776,57792,0,0
2861,30000,31800,3,69291,69288,0,0
2862,30000,31800,3,11436,132492,0,0
2863,30000,31800,3,69287,69288,0,0
2864,30000,31800,3,81190,81169,0,0
2865,30000,31800,3,91842,91814,0,0
2866,30000,31800,3,65329,124504,0,0
2867,30000,31800,3,90675,90675,0,0
2868,30000,31800,3,81063,81169,0,0
2869,30000,31800,3,53467,53440,0,0
2870,30000,31800,3,164530,69288,0,0
2871,30000,31800,3,1509,68974,0,0
2872,30000,31800,3,78325,78213,0,0
2873,30000,31800,3,50657,112341,0,0
2874,30000,31800,3,134503,132819,0,0
2875,30000,31800,3,134512,50185,0,0
2876,30000,31800,3,65201,78213,0,0
2877,30000,31800,3,57801,81169,0,0
2878,30000,31800,3,11451,78213,0,0
2879,30000,31800,3,65323,90675,0,0
2880,30000,31800,3,81089,78213,0,0
2881,30000,31800,3,81892,132492,0,0
2882,30000,31800,3,69259,69169,0,0
2883,30000,31800,3,112046,55506,0,0
2884,30000,31800,3,132906,78213,0,0
2885,30000,31800,3,1901,55506,0,0
2886,30000,31800,3,65165,69169,0,0
2887,30000,31800,3,53696,69169,0,0
2888,30000,31800,3,133220,55506,0,0
