ID,StartTime,EndTime,Mode,ONodeID,DNodeID,Purpose,Expansion
1615,30000,31800,3,1803,68974,0,0
1406,30000,31800,3,118857,175961,0,0
975,30000,31800,3,136246,69299,0,0
1056,30000,31800,3,112091,133231,0,0
308,30000,31800,3,18493,175961,0,0
433,30000,31800,3,136194,136208,0,0
1467,30000,31800,3,142594,69288,0,0
599,30000,31800,3,136213,136208,0,0
1174,30000,31800,3,118868,175961,0,0
306,30000,31800,3,170175,65358,0,0
368,30000,31800,3,112093,133231,0,0
1613,30000,31800,3,69297,69169,0,0
1926,30000,31800,3,69166,69288,0,0
1937,30000,31800,3,69259,69169,0,0
1603,30000,31800,3,112039,133231,0,0
1358,30000,31800,3,69279,151326,0,0
70,30000,31800,3,147712,147707,0,0
1609,30000,31800,3,157526,65174,0,0
439,30000,31800,3,18485,161154,0,0
136,30000,31800,3,18483,161154,0,0
556,30000,31800,3,69168,143375,0,0
100,30000,31800,3,1509,68974,0,0
1055,30000,31800,3,69165,69288,0,0
1421,30000,31800,3,12606,55506,0,0
737,30000,31800,3,1502,69169,0,0
994,30000,31800,3,136189,175961,0,0
248,30000,31800,3,69268,68974,0,0
352,30000,31800,3,161156,69299,0,0
1423,30000,31800,3,1917,69169,0,0
57,30000,31800,3,35908,133231,0,0
1803,30000,31800,3,1547,1535,0,0
1606,30000,31800,3,68960,68950,0,0
1274,30000,31800,3,136227,143375,0,0
1667,30000,31800,3,68972,69169,0,0
1188,30000,31800,3,18485,161154,0,0
1028,30000,31800,3,112086,55506,0,0
112,30000,31800,3,112060,55505,0,0
1232,30000,31800,3,136205,136208,0,0
768,30000,31800,3,161162,69169,0,0
1323,30000,31800,3,12603,133231,0,0
1517,30000,31800,3,33666,55505,0,0
1344,30000,31800,3,1949,65174,0,0
71,30000,31800,3,118848,1535,0,0
1054,30000,31800,3,4089,69169,0,0
901,30000,31800,3,112087,55506,0,0
893,30000,31800,3,126341,126352,0,0
1554,30000,31800,3,1800,68974,0,0
1209,30000,31800,3,133222,55506,0,0
1437,30000,31800,3,69850,55505,0,0
1495,30000,31800,3,132893,65174,0,0
1342,30000,31800,3,118878,161154,0,0
681,30000,31800,3,69856,55506,0,0
1237,30000,31800,3,69290,68974,0,0
