ID,StartTime,EndTime,Mode,ONodeID,DNodeID,Purpose,Expansion
901,30000,31800,3,132819,132819,0,0
902,30000,31800,3,91824,91825,0,0
903,30000,31800,3,65157,78213,0,0
904,30000,31800,3,52983,81193,0,0
905,30000,31800,3,78295,78213,0,0
906,30000,31800,3,81044,81193,0,0
907,30000,31800,3,112091,133231,0,0
908,30000,31800,3,65339,161154,0,0
909,30000,31800,3,65404,37487,0,0
910,30000,31800,3,78284,78213,0,0
911,30000,31800,3,50553,81169,0,0
912,30000,31800,3,78296,78213,0,0
913,30000,31800,3,118860,1535,0,0
914,30000,31800,3,65171,65174,0,0
915,30000,31800,3,50652,112341,0,0
916,30000,31800,3,81040,81193,0,0
917,30000,31800,3,81197,78213,0,0
918,30000,31800,3,112110,133231,0,0
919,30000,31800,3,65179,65352,0,0
920,30000,31800,3,2661,1535,0,0
921,30000,31800,3,136196,175961,0,0
922,30000,31800,3,65234,37487,0,0
923,30000,31800,3,112072,55506,0,0
924,30000,31800,3,81916,132492,0,0
925,30000,31800,3,57757,57754,0,0
926,30000,31800,3,65335,124504,0,0
927,30000,31800,3,69269,69288,0,0
928,30000,31800,3,1801,68950,0,0
929,30000,31800,3,65343,91833,0,0
930,30000,31800,3,142385,112341,0,0
931,30000,31800,3,53448,53440,0,0
932,30000,31800,3,78265,78213,0,0
933,30000,31800,3,81883,132492,0,0
934,30000,31800,3,81939,132492,0,0
935,30000,31800,3,78214,78213,0,0
936,30000,31800,3,151327,69288,0,0
937,30000,31800,3,52832,81169,0,0
938,30000,31800,3,65335,124504,0,0
939,30000,31800,3,65355,124504,0,0
940,30000,31800,3,78208,78213,0,0
941,30000,31800,3,69850,55505,0,0
942,30000,31800,3,132811,91833,0,0
943,30000,31800,3,132800,37487,0,0
944,30000,31800,3,91818,91825,0,0
945,30000,31800,3,51773,81169,0,0
946,30000,31800,3,132923,132492,0,0
947,30000,31800,3,69283,68974,0,0
948,30000,31800,3,35908,133231,0,0
949,30000,31800,3,65258,37487,0,0
950,30000,31800,3,170166,112339,0,0
951,30000,31800,3,52651,81169,0,0
952,30000,31800,3,1509,68974,0,0
953,30000,31800,3,68972,69169,0,0
954,30000,31800,3,68946,68974,0,0
955,30000,31800,3,91807,91825,0,0
956,30000,31800,3,91816,91825,0,0
957,30000,31800,3,69277,151326,0,0
958,30000,31800,3,81037,57792,0,0
959,30000,31800,3,81191,81169,0,0
960,30000,31800,3,81022,81193,0,0
961,30000,31800,3,167665,90675,0,0
962,30000,31800,3,50653,112341,0,0
963,30000,31800,3,81111,81193,0,0
964,30000,31800,3,11441,132492,0,0
965,30000,31800,3,33670,69288,0,0
966,30000,31800,3,91804,91833,0,0
967,30000,31800,3,12621,91833,0,0
968,30000,31800,3,163787,147707,0,0
969,30000,31800,3,69224,147707,0,0
970,30000,31800,3,103205,69288,0,0
971,30000,31800,3,1914,69169,0,0
972,30000,31800,3,90672,90675,0,0
973,30000,31800,3,173582,132492,0,0
974,30000,31800,3,68975,69169,0,0
975,30000,31800,3,68943,68974,0,0
976,30000,31800,3,65208,78213,0,0
977,30000,31800,3,126353,151326,0,0
978,30000,31800,3,133218,55506,0,0
979,30000,31800,3,7938,132492,0,0
980,30000,31800,3,81160,78213,0,0
981,30000,31800,3,53457,53440,0,0
982,30000,31800,3,51765,81169,0,0
983,30000,31800,3,51878,81169,0,0
984,30000,31800,3,68971,69169,0,0
985,30000,31800,3,53464,53440,0,0
986,30000,31800,3,52988,78213,0,0
987,30000,31800,3,65258,37487,0,0
988,30000,31800,3,174586,50185,0,0
989,30000,31800,3,136193,136208,0,0
990,30000,31800,3,175961,175961,0,0
991,30000,31800,3,65374,124504,0,0
992,30000,31800,3,118889,161154,0,0
993,30000,31800,3,81057,78213,0,0
994,30000,31800,3,81003,78213,0,0
995,30000,31800,3,132818,91833,0,0
996,30000,31800,3,65180,65352,0,0
997,30000,31800,3,65317,65365,0,0
998,30000,31800,3,126350,69288,0,0
999,30000,31800,3,1950,37487,0,0
1000,30000,31800,3,81883,132492,0,0
1001,30000,31800,3,81144,81193,0,0
1002,30000,31800,3,81132,81193,0,0
1003,30000,31800,3,52828,112341,0,0
1004,30000,31800,3,1500,69169,0,0
1005,30000,31800,3,1902,55506,0,0
1006,30000,31800,3,65204,78213,0,0
1007,30000,31800,3,65320,91833,0,0
1008,30000,31800,3,161160,175961,0,0
1009,30000,31800,3,124505,124504,0,0
1010,30000,31800,3,52650,81169,0,0
1011,30000,31800,3,69281,126352,0,0
1012,30000,31800,3,53000,50185,0,0
1013,30000,31800,3,167664,161154,0,0
1014,30000,31800,3,1550,65174,0,0
1015,30000,31800,3,112110,133231,0,0
1016,30000,31800,3,4086,69169,0,0
1017,30000,31800,3,81124,78213,0,0
1018,30000,31800,3,132804,65352,0,0
1019,30000,31800,3,11454,78213,0,0
1020,30000,31800,3,35902,133231,0,0
1021,30000,31800,3,65177,65358,0,0
1022,30000,31800,3,52639,81169,0,0
1023,30000,31800,3,8190,78213,0,0
1024,30000,31800,3,65374,124504,0,0
1025,30000,31800,3,112059,55506,0,0
1026,30000,31800,3,35959,81169,0,0
1027,30000,31800,3,81099,81193,0,0
1028,30000,31800,3,33690,69288,0,0
1029,30000,31800,3,51772,81169,0,0
1030,30000,31800,3,78350,132492,0,0
1031,30000,31800,3,155311,69299,0,0
1032,30000,31800,3,65366,65365,0,0
1033,30000,31800,3,170177,65358,0,0
1034,30000,31800,3,51874,81169,0,0
1035,30000,31800,3,65115,37487,0,0
1036,30000,31800,3,65370,91833,0,0
1037,30000,31800,3,112056,55506,0,0
1038,30000,31800,3,71224,1535,0,0
1039,30000,31800,3,90482,69169,0,0
1040,30000,31800,3,90684,112339,0,0
1041,30000,31800,3,69224,147707,0,0
1042,30000,31800,3,57795,57754,0,0
1043,30000,31800,3,1942,69169,0,0
1044,30000,31800,3,52636,132492,0,0
1045,30000,31800,3,7936,132492,0,0
1046,30000,31800,3,118874,1535,0,0
1047,30000,31800,3,142385,112341,0,0
1048,30000,31800,3,65367,65365,0,0
1049,30000,31800,3,65341,91833,0,0
1050,30000,31800,3,68954,37487,0,0
1051,30000,31800,3,112059,55506,0,0
1052,30000,31800,3,4089,69169,0,0
1053,30000,31800,3,173285,69169,0,0
1054,30000,31800,3,68946,68974,0,0
1055,30000,31800,3,112096,65365,0,0
1056,30000,31800,3,69259,69169,0,0
1057,30000,31800,3,52636,132492,0,0
1058,30000,31800,3,52648,81169,0,0
1059,30000,31800,3,112061,55506,0,0
1060,30000,31800,3,35901,133231,0,0
1061,30000,31800,3,12610,55506,0,0
1062,30000,31800,3,132473,132492,0,0
1063,30000,31800,3,78325,78213,0,0
1064,30000,31800,3,112096,65365,0,0
1065,30000,31800,3,81028,112341,0,0
1066,30000,31800,3,57759,57754,0,0
1067,30000,31800,3,65362,112339,0,0
1068,30000,31800,3,81177,57792,0,0
1069,30000,31800,3,132816,91833,0,0
1070,30000,31800,3,1948,37487,0,0
1071,30000,31800,3,11396,132492,0,0
1072,30000,31800,3,68945,68974,0,0
1073,30000,31800,3,69300,69299,0,0
1074,30000,31800,3,11433,132492,0,0
1075,30000,31800,3,12650,50185,0,0
1076,30000,31800,3,118853,175961,0,0
1077,30000,31800,3,112091,133231,0,0
1078,30000,31800,3,65405,57754,0,0
1079,30000,31800,3,132538,151326,0,0
1080,30000,31800,3,173580,132492,0,0
1081,30000,31800,3,78325,78213,0,0
1082,30000,31800,3,1920,69169,0,0
1083,30000,31800,3,57763,57754,0,0
1084,30000,31800,3,161162,69169,0,0
1085,30000,31800,3,1904,69169,0,0
1086,30000,31800,3,126342,126352,0,0
1087,30000,31800,3,27955,151326,0,0
1088,30000,31800,3,8631,50185,0,0
1089,30000,31800,3,158770,69169,0,0
1090,30000,31800,3,1803,68974,0,0
1091,30000,31800,3,158787,69169,0,0
1092,30000,31800,3,7970,36023,0,0
1093,30000,31800,3,65364,91833,0,0
1094,30000,31800,3,136211,136208,0,0
1095,30000,31800,3,81921,132492,0,0
1096,30000,31800,3,69164,69288,0,0
1097,30000,31800,3,4086,69169,0,0
1098,30000,31800,3,112314,36023,0,0
1099,30000,31800,3,132608,112341,0,0
1100,30000,31800,3,69300,69299,0,0
1101,30000,31800,3,50555,81169,0,0
1102,30000,31800,3,69300,69299,0,0
1103,30000,31800,3,142376,112341,0,0
1104,30000,31800,3,36186,36023,0,0
1105,30000,31800,3,81933,132492,0,0
1106,30000,31800,3,174587,50185,0,0
1107,30000,31800,3,81933,132492,0,0
1108,30000,31800,3,65170,37487,0,0
1109,30000,31800,3,4083,55506,0,0
1110,30000,31800,3,65175,65174,0,0
1111,30000,31800,3,1912,69169,0,0
1112,30000,31800,3,65125,78213,0,0
1113,30000,31800,3,81096,81193,0,0
1114,30000,31800,3,118855,175961,0,0
1115,30000,31800,3,165714,175961,0,0
1116,30000,31800,3,81037,57792,0,0
1117,30000,31800,3,132458,53440,0,0
1118,30000,31800,3,57821,57792,0,0
1119,30000,31800,3,65201,78213,0,0
1120,30000,31800,3,172316,55505,0,0
1121,30000,31800,3,57751,57754,0,0
1122,30000,31800,3,118857,175961,0,0
1123,30000,31800,3,69154,136208,0,0
1124,30000,31800,3,132543,91833,0,0
1125,30000,31800,3,65138,81193,0,0
1126,30000,31800,3,33683,69288,0,0
1127,30000,31800,3,53470,50185,0,0
1128,30000,31800,3,50537,81169,0,0
1129,30000,31800,3,81086,81169,0,0
1130,30000,31800,3,57763,57754,0,0
1131,30000,31800,3,81132,81193,0,0
1132,30000,31800,3,151337,175961,0,0
1133,30000,31800,3,170079,136208,0,0
1134,30000,31800,3,81125,78213,0,0
1135,30000,31800,3,68942,69169,0,0
1136,30000,31800,3,35901,133231,0,0
1137,30000,31800,3,1898,69169,0,0
1138,30000,31800,3,81195,57792,0,0
1139,30000,31800,3,31014,132492,0,0
1140,30000,31800,3,33693,69288,0,0
1141,30000,31800,3,81102,81169,0,0
1142,30000,31800,3,50541,81169,0,0
1143,30000,31800,3,7966,57792,0,0
1144,30000,31800,3,69146,143375,0,0
1145,30000,31800,3,1899,69169,0,0
1146,30000,31800,3,132899,78213,0,0
1147,30000,31800,3,50475,132492,0,0
1148,30000,31800,3,81063,81169,0,0
1149,30000,31800,3,68952,68950,0,0
1150,30000,31800,3,91822,91833,0,0
1151,30000,31800,3,1507,68974,0,0
1152,30000,31800,3,65116,78213,0,0
1153,30000,31800,3,175785,55506,0,0
1154,30000,31800,3,91818,91825,0,0
1155,30000,31800,3,137901,69288,0,0
1156,30000,31800,3,65322,91833,0,0
1157,30000,31800,3,50189,50185,0,0
1158,30000,31800,3,65132,57754,0,0
1159,30000,31800,3,1907,69169,0,0
1160,30000,31800,3,65329,124504,0,0
1161,30000,31800,3,53684,69169,0,0
1162,30000,31800,3,52986,50185,0,0
1163,30000,31800,3,1544,133231,0,0
1164,30000,31800,3,1945,69169,0,0
1165,30000,31800,3,90671,90675,0,0
1166,30000,31800,3,112331,90675,0,0
1167,30000,31800,3,50560,81169,0,0
1168,30000,31800,3,65169,37487,0,0
1169,30000,31800,3,53684,69169,0,0
1170,30000,31800,3,65235,37487,0,0
1171,30000,31800,3,112068,69299,0,0
1172,30000,31800,3,69283,68974,0,0
1173,30000,31800,3,81039,81193,0,0
1174,30000,31800,3,81035,57792,0,0
1175,30000,31800,3,133231,133231,0,0
1176,30000,31800,3,71224,1535,0,0
1177,30000,31800,3,65353,65352,0,0
1178,30000,31800,3,50558,81169,0,0
1179,30000,31800,3,158786,69169,0,0
1180,30000,31800,3,132538,151326,0,0
1181,30000,31800,3,91839,91833,0,0
1182,30000,31800,3,132536,151326,0,0
1183,30000,31800,3,68954,37487,0,0
1184,30000,31800,3,65342,91833,0,0
1185,30000,31800,3,81047,81169,0,0
1186,30000,31800,3,81930,132492,0,0
1187,30000,31800,3,134501,132819,0,0
1188,30000,31800,3,52997,50185,0,0
1189,30000,31800,3,1544,133231,0,0
1190,30000,31800,3,65317,65365,0,0
1191,30000,31800,3,81078,78213,0,0
1192,30000,31800,3,91838,57792,0,0
1193,30000,31800,3,90686,65365,0,0
1194,30000,31800,3,1953,132819,0,0
1195,30000,31800,3,132466,132492,0,0
1196,30000,31800,3,8631,50185,0,0
1197,30000,31800,3,68960,68950,0,0
1198,30000,31800,3,57754,57754,0,0
1199,30000,31800,3,11440,132492,0,0
1200,30000,31800,3,132778,65352,0,0
