ID,StartTime,EndTime,Mode,ONodeID,DNodeID,Purpose,Expansion
1501,30000,31800,3,68962,69169,0,0
1502,30000,31800,3,133221,55506,0,0
1503,30000,31800,3,118857,175961,0,0
1504,30000,31800,3,112108,136208,0,0
1505,30000,31800,3,133230,133231,0,0
1506,30000,31800,3,52621,50185,0,0
1507,30000,31800,3,81920,132492,0,0
1508,30000,31800,3,78320,78213,0,0
1509,30000,31800,3,68973,69169,0,0
1510,30000,31800,3,81033,57792,0,0
1511,30000,31800,3,172318,69288,0,0
1512,30000,31800,3,57784,57792,0,0
1513,30000,31800,3,50650,112341,0,0
1514,30000,31800,3,78231,78213,0,0
1515,30000,31800,3,65162,69169,0,0
1516,30000,31800,3,118883,161154,0,0
1517,30000,31800,3,78288,78213,0,0
1518,30000,31800,3,112062,55505,0,0
1519,30000,31800,3,81875,132492,0,0
1520,30000,31800,3,27952,151326,0,0
1521,30000,31800,3,118888,161154,0,0
1522,30000,31800,3,50199,50185,0,0
1523,30000,31800,3,8189,78213,0,0
1524,30000,31800,3,136217,136208,0,0
1525,30000,31800,3,78232,78213,0,0
1526,30000,31800,3,167936,69288,0,0
1527,30000,31800,3,57792,57792,0,0
1528,30000,31800,3,35896,55505,0,0
1529,30000,31800,3,57754,57754,0,0
1530,30000,31800,3,133169,132492,0,0
1531,30000,31800,3,1942,69169,0,0
1532,30000,31800,3,167944,90675,0,0
1533,30000,31800,3,51769,81169,0,0
1534,30000,31800,3,90665,90675,0,0
1535,30000,31800,3,52987,50185,0,0
1536,30000,31800,3,52619,50185,0,0
1537,30000,31800,3,50538,81169,0,0
1538,30000,31800,3,132782,65358,0,0
1539,30000,31800,3,65133,57792,0,0
1540,30000,31800,3,78234,78213,0,0
1541,30000,31800,3,78261,132492,0,0
1542,30000,31800,3,69276,151326,0,0
1543,30000,31800,3,65366,65365,0,0
1544,30000,31800,3,81917,132492,0,0
1545,30000,31800,3,81920,132492,0,0
1546,30000,31800,3,65165,69169,0,0
1547,30000,31800,3,1541,68974,0,0
1548,30000,31800,3,81918,132492,0,0
1549,30000,31800,3,65312,37487,0,0
1550,30000,31800,3,132493,132492,0,0
1551,30000,31800,3,173974,55505,0,0
1552,30000,31800,3,81899,132492,0,0
1553,30000,31800,3,12621,91833,0,0
1554,30000,31800,3,36190,81169,0,0
1555,30000,31800,3,1914,69169,0,0
1556,30000,31800,3,81009,81193,0,0
1557,30000,31800,3,65163,69169,0,0
1558,30000,31800,3,65169,37487,0,0
1559,30000,31800,3,12600,133231,0,0
1560,30000,31800,3,132461,132492,0,0
1561,30000,31800,3,81089,78213,0,0
1562,30000,31800,3,78279,78213,0,0
1563,30000,31800,3,69165,69288,0,0
1564,30000,31800,3,81143,81193,0,0
1565,30000,31800,3,112298,90675,0,0
1566,30000,31800,3,65208,78213,0,0
1567,30000,31800,3,11443,132492,0,0
1568,30000,31800,3,134500,91814,0,0
1569,30000,31800,3,50532,81169,0,0
1570,30000,31800,3,52988,78213,0,0
1571,30000,31800,3,81109,81169,0,0
1572,30000,31800,3,142381,112341,0,0
1573,30000,31800,3,112297,90675,0,0
1574,30000,31800,3,57778,57754,0,0
1575,30000,31800,3,50330,132492,0,0
1576,30000,31800,3,161157,161154,0,0
1577,30000,31800,3,155313,69299,0,0
1578,30000,31800,3,81879,132492,0,0
1579,30000,31800,3,78350,132492,0,0
1580,30000,31800,3,31015,50185,0,0
1581,30000,31800,3,52636,132492,0,0
1582,30000,31800,3,78254,78213,0,0
1583,30000,31800,3,65326,90675,0,0
1584,30000,31800,3,112074,133231,0,0
1585,30000,31800,3,1548,68974,0,0
1586,30000,31800,3,65173,65174,0,0
1587,30000,31800,3,36190,81169,0,0
1588,30000,31800,3,112058,55506,0,0
1589,30000,31800,3,52630,50185,0,0
1590,30000,31800,3,132469,53440,0,0
1591,30000,31800,3,37476,132819,0,0
1592,30000,31800,3,81882,132492,0,0
1593,30000,31800,3,118876,175961,0,0
1594,30000,31800,3,81053,78213,0,0
1595,30000,31800,3,1524,132819,0,0
1596,30000,31800,3,65372,124504,0,0
1597,30000,31800,3,57807,81169,0,0
1598,30000,31800,3,112309,112341,0,0
1599,30000,31800,3,81913,132492,0,0
1600,30000,31800,3,81016,78213,0,0
1601,30000,31800,3,18489,151326,0,0
1602,30000,31800,3,53448,53440,0,0
1603,30000,31800,3,78345,132492,0,0
1604,30000,31800,3,81185,78213,0,0
1605,30000,31800,3,8186,132492,0,0
1606,30000,31800,3,90677,90675,0,0
1607,30000,31800,3,136233,136208,0,0
1608,30000,31800,3,78249,78213,0,0
1609,30000,31800,3,69146,143375,0,0
1610,30000,31800,3,136192,175961,0,0
1611,30000,31800,3,91829,91814,0,0
1612,30000,31800,3,78208,78213,0,0
1613,30000,31800,3,1906,69169,0,0
1614,30000,31800,3,176097,69288,0,0
1615,30000,31800,3,136191,175961,0,0
1616,30000,31800,3,68948,69288,0,0
1617,30000,31800,3,65381,69169,0,0
1618,30000,31800,3,126350,69288,0,0
1619,30000,31800,3,12606,55506,0,0
1620,30000,31800,3,112325,57754,0,0
1621,30000,31800,3,1954,132819,0,0
1622,30000,31800,3,1906,69169,0,0
1623,30000,31800,3,132468,132492,0,0
1624,30000,31800,3,167664,161154,0,0
1625,30000,31800,3,81916,132492,0,0
1626,30000,31800,3,112338,36023,0,0
1627,30000,31800,3,112111,69299,0,0
1628,30000,31800,3,81040,81193,0,0
1629,30000,31800,3,69148,143375,0,0
1630,30000,31800,3,50199,50185,0,0
1631,30000,31800,3,65362,112339,0,0
1632,30000,31800,3,172824,50185,0,0
1633,30000,31800,3,52644,81169,0,0
1634,30000,31800,3,161155,69299,0,0
1635,30000,31800,3,50331,132492,0,0
1636,30000,31800,3,81099,81193,0,0
1637,30000,31800,3,65364,91833,0,0
1638,30000,31800,3,91804,91833,0,0
1639,30000,31800,3,90684,112339,0,0
1640,30000,31800,3,57796,81169,0,0
1641,30000,31800,3,81096,81193,0,0
1642,30000,31800,3,133217,55506,0,0
1643,30000,31800,3,133212,55506,0,0
1644,30000,31800,3,81013,78213,0,0
1645,30000,31800,3,91829,91814,0,0
1646,30000,31800,3,118870,1535,0,0
1647,30000,31800,3,167936,69288,0,0
1648,30000,31800,3,4087,69169,0,0
1649,30000,31800,3,81147,81169,0,0
1650,30000,31800,3,81132,81193,0,0
1651,30000,31800,3,112041,55506,0,0
1652,30000,31800,3,81193,81193,0,0
1653,30000,31800,3,68962,69169,0,0
1654,30000,31800,3,53437,81193,0,0
1655,30000,31800,3,52653,81169,0,0
1656,30000,31800,3,132492,132492,0,0
